person_id,travel_date_dow,trip_duration,d_purpose,d_purpose_category,mode_type
1970102901,3,27.1,10,2,7
1970102901,3,27.4,1,1,7
1970102901,4,4.7,33,6,7
1970102901,4,0.0,33,6,7
1970102901,4,5.5,1,1,7
1970102901,5,32.4,10,2,7
1970102901,5,48.8,1,1,7
1970116401,5,67.4,11,3,7
1970116401,5,10.9,11,3,7
1970116401,5,5.4,11,3,7
1970116401,5,235.6,1,1,7
1970116401,6,12.8,1,1,7
1970202901,4,4.7,60,10,4
1970202901,4,3.5,60,10,6
1970202901,4,52.0,60,10,6
1970202901,4,4.1,10,2,9
1970229401,1,74.5,60,10,4
1970229401,1,7.7,10,2,4
1970229401,1,3.0,33,6,9
1970229401,1,6.8,33,6,9
1970229401,1,5.6,60,10,9
1970229401,1,53.9,1,1,4
1970229401,2,70.8,60,10,4
1970229401,2,5.9,60,10,4
1970229401,2,2.6,10,2,9
1970229401,2,6.3,50,7,9
1970229401,2,3.5,50,7,9
1970229401,2,3.6,60,10,9
1970229401,2,3.9,1,1,9
1970229401,2,61.5,1,1,4
1970229401,3,63.1,60,10,4
1970229401,3,7.6,10,2,4
1970229401,3,1.4,50,7,9
1970229401,3,5.1,33,6,9
1970229401,3,8.3,33,6,9
1970229401,3,7.7,60,10,9
1970229401,3,49.2,60,10,4
1970229401,3,5.0,1,1,9
1970229401,3,19.6,33,6,7
1970229401,3,11.3,1,1,7
1970229401,4,3.0,60,10,9
1970229401,4,2.2,60,10,9
1970229401,4,13.2,60,10,4
1970229401,4,39.8,60,10,4
1970229401,4,5.9,10,2,9
1970229401,4,7.1,60,10,9
1970229401,4,9.6,60,10,4
1970229401,4,42.8,60,10,4
1970229401,4,7.2,60,10,4
1970229401,4,7.0,1,1,9
1970229401,5,49.6,60,10,4
1970229401,5,9.7,10,2,4
1970229401,5,2.6,50,7,9
1970229401,5,3.0,33,6,9
1970229401,5,6.9,33,6,9
1970229401,5,10.7,50,7,9
1970229401,5,1.0,60,10,5
1970229401,5,17.6,1,1,10
1970229401,5,19.1,50,7,7
1970229401,5,4.7,1,1,7
1970229401,5,10.0,1,1,7
1970229401,6,9.9,63,8,7
1970229401,6,4.6,1,1,7
1970229401,6,6.5,63,8,7
1970229401,6,8.0,1,1,7
1970229401,6,19.8,1,1,7
1970229401,7,21.8,63,8,7
1970229401,7,5.5,1,1,7
1970256701,4,90.0,10,2,4
1970256701,4,25.0,1,1,4
1970304501,4,31.4,10,2,6
1970304501,4,5.4,60,10,6
1970304501,4,3.0,1,1,4
1970304501,4,17.4,60,10,6
1970304501,4,12.1,60,10,6
1970304501,4,9.4,60,10,6
1970304501,4,8.4,63,8,6
1970304501,4,28.3,60,10,6
1970304501,4,7.0,63,8,9
1970304501,5,54.8,63,8,6
1970304501,5,3.7,60,10,9
1970304501,5,26.0,12,3,6
1970304501,5,48.0,14,3,6
1970304501,5,11.4,10,2,6
1970304501,5,3.0,1,1,4
1970304501,5,7.8,1,1,4
1970304501,5,5.6,1,1,6
1970304501,5,20.5,1,1,6
1970304501,6,3.0,60,10,9
1970304501,6,20.7,11,3,6
1970304501,6,2.4,63,8,6
1970304501,6,0.2,63,8,6
1970304501,7,18.2,13,3,6
1970304501,7,0.2,50,7,9
1970304501,7,0.2,50,7,9
1970304501,7,8.2,63,8,4
1970304501,7,0.7,63,8,9
1970304501,7,4.5,63,8,9
1970304501,7,14.2,63,8,9
1970304501,7,3.9,63,8,9
1970304501,7,12.0,1,1,4
1970304501,7,6.7,1,1,9
1970304501,1,4.1,10,2,9
1970304501,1,13.1,1,1,4
1970304501,1,19.4,60,10,6
1970304501,1,0.0,1,1,9
1970304501,2,2.1,10,2,9
1970304501,2,27.6,10,2,4
1970304501,2,4.4,60,10,6
1970304501,2,3.0,10,2,9
1970304501,2,31.4,60,10,6
1970304501,2,1.6,60,10,6
1970304501,2,48.0,63,8,6
1970304501,2,21.0,1,1,6
1970304501,3,6.2,10,2,6
1970304501,3,24.6,10,2,4
1970304501,3,27.0,10,2,6
1970304501,3,21.9,11,3,10
1970304501,3,10.0,11,3,10
1970304501,3,16.7,50,7,4
1970304501,3,50.0,63,8,6
1970304501,3,109.0,63,8,7
1970304501,3,18.0,1,1,4
1970307301,2,3.0,60,10,9
1970307301,2,11.4,60,10,6
1970307301,2,9.2,10,2,6
1970307301,2,32.4,60,10,9
1970307301,2,33.2,1,1,6
1970307301,3,3.0,60,10,9
1970307301,3,11.2,60,10,6
1970307301,3,10.3,60,10,6
1970307301,3,6.5,60,10,9
1970307301,3,5.1,10,2,9
1970307301,3,16.1,1,1,9
1970307301,3,37.3,60,10,6
1970307301,5,6.8,50,7,7
1970307301,5,15.0,50,7,7
1970307301,5,5.8,1,1,7
1970307301,7,14.4,50,7,7
1970307301,7,18.2,50,7,7
1970307301,7,8.1,1,1,7
1970340001,3,5.2,60,10,9
1970340001,3,14.8,60,10,6
1970340001,3,3.0,60,10,6
1970340001,3,38.1,1,1,6
1970340001,4,3.1,10,2,6
1970340001,4,0.2,60,10,6
1970340001,7,8.1,63,8,7
1970340001,7,3.0,1,1,7
1970340001,1,0.0,10,2,9
1970340001,1,42.8,10,2,6
1970340001,1,2.3,1,1,6
1970340001,1,13.5,1,1,6
1970340001,2,220.5,10,2,6
1970340001,2,3.2,1,1,6
1970340001,2,3.1,1,1,6
1970406701,1,45.0,21,4,9
1970406701,1,35.0,10,2,2
1970406701,1,25.0,1,1,2
1970442401,5,6.8,33,6,9
1970442401,5,14.9,10,2,9
1970442401,5,15.8,50,7,9
1970442401,5,6.2,10,2,9
1970442401,5,30.5,33,6,8
1970442401,5,17.2,1,1,9
1970442401,5,4.5,60,10,4
1970442401,5,14.8,60,10,4
1970442401,5,14.2,50,7,9
1970442401,5,12.2,1,1,9
1970442401,5,11.8,1,1,2
1970442401,6,37.6,1,1,9
1970442401,6,26.2,33,6,9
1970442401,6,9.0,33,6,9
1970442401,6,8.2,51,8,9
1970442401,6,17.2,1,1,9
1970442401,6,2.5,1,1,9
1970442401,6,1.8,1,1,9
1970442401,6,16.9,1,1,9
1970442401,7,17.8,60,10,9
1970442401,7,22.1,60,10,3
1970442401,7,50.2,63,8,3
1970442401,7,7.9,63,8,9
1970442401,7,31.8,63,8,9
1970442401,7,5.4,51,8,9
1970442401,7,9.1,51,8,9
1970442401,7,22.9,51,8,9
1970442401,7,3.1,63,8,9
1970442401,7,18.3,51,8,9
1970442401,7,3.0,51,8,9
1970442401,7,3.0,51,8,9
1970442401,7,17.9,44,5,7
1970442401,7,32.4,1,1,3
1970442401,7,17.5,1,1,9
1970442401,1,27.0,10,2,9
1970442401,1,4.4,50,7,9
1970442401,1,4.2,10,2,9
1970442401,1,24.5,1,1,9
1970442401,2,3.0,50,7,9
1970442401,2,16.9,10,2,9
1970442401,2,13.3,1,1,9
1970442401,2,34.3,12,3,2
1970442401,2,10.8,60,10,9
1970442401,2,31.6,12,3,10
1970442401,3,14.9,51,8,2
1970442401,3,79.5,51,8,9
1970442401,3,56.8,51,8,9
1970442401,3,18.8,11,3,2
1970442401,3,9.4,50,7,9
1970442401,3,12.6,11,3,2
1970442401,3,39.2,11,3,2
1970442401,4,7.7,14,3,9
1970442401,4,2.1,50,7,9
1970442401,4,4.3,10,2,9
1970442401,4,16.3,14,3,9
1971844801,3,22.2,13,3,10
1970502801,6,9.7,33,6,9
1970442401,4,31.6,1,1,9
1970502801,1,11.7,60,10,9
1970502801,1,23.1,60,10,6
1970502801,1,6.2,60,10,6
1970502801,1,8.6,10,2,9
1970502801,1,2.2,60,10,6
1970502801,1,17.0,60,10,6
1970502801,1,15.9,1,1,9
1970502801,2,8.8,60,10,9
1970502801,2,36.5,60,10,6
1970502801,2,6.3,10,2,6
1970502801,2,5.7,60,10,6
1970502801,2,18.8,60,10,6
1970502801,2,3.1,60,10,9
1970502801,2,14.4,1,1,6
1970502801,3,9.2,60,10,9
1970502801,3,12.7,60,10,6
1970502801,3,11.2,10,2,6
1970502801,3,5.5,60,10,6
1970502801,3,38.9,60,10,6
1970502801,3,4.6,1,1,9
1970502801,4,6.7,60,10,9
1970502801,4,30.0,60,10,6
1970502801,4,2.3,60,10,6
1970502801,4,7.7,10,2,9
1970502801,4,13.4,60,10,6
1970502801,4,15.2,60,10,6
1970502801,4,18.4,1,1,9
1970502801,5,36.1,10,2,4
1970502801,5,2.8,60,10,9
1970502801,5,38.4,1,1,4
1970502801,6,11.6,13,3,9
1970502801,6,6.0,1,1,9
1970502801,7,9.6,63,8,9
1970502801,7,12.8,1,1,9
1970515601,3,20.0,63,8,7
1970515601,3,15.0,63,8,7
1970515601,3,20.0,63,8,10
1970515601,3,35.0,1,1,10
1970524401,1,15.0,40,5,9
1970524401,1,15.0,1,1,9
1970638901,6,17.1,44,5,7
1970638901,6,5.0,33,6,7
1970638901,6,9.6,33,6,7
1970638901,6,7.7,1,1,7
1970638901,6,13.3,44,5,7
1970638901,6,339.0,63,8,7
1970638901,6,8.2,50,7,7
1970638901,6,15.4,100,5,7
1970638901,6,15.9,1,1,7
1970638901,7,8.7,33,6,7
1970638901,7,5.5,100,5,7
1970638901,7,16.7,33,6,7
1970638901,7,9.9,100,5,7
1970638901,7,80.4,63,8,7
1970638901,7,12.7,63,8,7
1970638901,7,21.8,1,1,7
1970638901,1,31.2,10,2,7
1970638901,1,5.1,11,3,7
1970638901,1,7.3,11,3,7
1970638901,1,16.6,11,3,7
1970638901,1,6.1,11,3,7
1970638901,1,22.6,11,3,7
1970638901,1,20.9,10,2,7
1970638901,1,36.2,1,1,7
1970638901,1,33.9,63,8,2
1970638901,1,27.2,44,5,2
1970638901,1,19.1,1,1,7
1970638901,2,26.7,10,2,7
1970638901,2,18.7,11,3,7
1970638901,2,19.4,10,2,7
1970638901,2,10.2,11,3,7
1970638901,2,7.1,10,2,7
1970638901,2,13.0,11,3,7
1970638901,2,32.0,14,3,7
1970638901,2,42.1,1,1,7
1970638901,3,10.8,41,5,7
1970638901,3,8.8,63,8,7
1970638901,3,20.8,100,5,7
1970638901,3,5.3,33,6,7
1970638901,3,16.3,63,8,7
1970638901,3,34.2,63,8,7
1970638901,3,16.2,11,3,7
1970638901,3,23.6,11,3,7
1970638901,3,58.5,44,5,7
1970638901,3,24.0,44,5,7
1970638901,3,10.2,33,6,7
1970638901,3,28.2,1,1,7
1970638901,4,0.0,33,6,7
1970638901,4,12.9,33,6,7
1970638901,4,18.2,10,2,7
1970638901,4,6.1,10,2,7
1970638901,4,15.2,11,3,7
1970638901,4,6.3,11,3,7
1970638901,4,22.4,11,3,7
1970638901,4,8.8,10,2,7
1970638901,4,22.8,41,5,7
1970638901,4,10.2,1,1,7
1970638901,5,9.0,40,5,7
1970638901,5,34.2,10,2,7
1970638901,5,12.6,10,2,7
1970638901,5,16.1,11,3,7
1970638901,5,7.2,11,3,7
1970638901,5,41.6,11,3,7
1970638901,5,38.0,44,5,7
1970638901,5,44.2,44,5,7
1970638901,5,81.9,50,7,7
1970638901,5,53.9,100,5,7
1970638901,5,46.1,1,1,7
1970663001,7,30.0,33,6,7
1970663001,7,20.0,1,1,7
1970778401,4,35.5,51,8,9
1970778401,4,10.5,10,2,9
1970778401,3,10.7,50,7,9
1970778401,4,34.2,60,10,6
1970778401,4,14.5,10,2,9
1970778401,4,14.0,63,8,9
1970778401,4,19.3,10,2,9
1970778401,4,38.3,60,10,6
1970778401,4,7.6,1,1,9
1970778401,4,4.7,33,6,9
1970778401,5,43.7,51,8,9
1970778401,5,9.2,50,7,9
1970778401,5,7.5,50,7,9
1970778401,5,4.7,1,1,9
1970778401,5,17.6,33,6,9
1970778401,5,14.8,1,1,9
1970778401,6,15.7,51,8,9
1970778401,6,30.3,51,8,9
1970778401,6,9.7,60,10,6
1970778401,6,3.1,44,5,6
1970778401,6,3.0,43,5,9
1970778401,6,34.4,1,1,2
1970778401,6,12.4,63,8,9
1970778401,6,3.6,1,1,9
1970778401,6,2.5,33,6,9
1970778401,6,12.5,50,7,2
1970778401,6,13.1,50,7,2
1970778401,6,4.0,1,1,9
1970778401,7,95.2,60,10,3
1970778401,7,17.1,60,10,3
1970778401,7,63.0,60,10,3
1970778401,7,8.6,63,8,9
1970778401,7,140.6,63,8,9
1970778401,7,23.3,60,10,3
1970778401,7,18.3,60,10,3
1970778401,7,20.6,60,10,3
1970778401,7,2.0,1,1,9
1970778401,1,99.7,10,2,2
1970778401,1,15.2,63,8,9
1970778401,2,35.7,51,8,9
1970778401,2,9.7,33,6,9
1970778401,2,10.3,1,1,9
1970778401,3,16.1,51,8,9
1970778401,3,20.9,51,8,9
1970778401,3,10.3,60,10,9
1970778401,3,31.3,60,10,6
1970778401,3,13.5,10,2,9
1970778401,3,11.6,50,7,9
1970778401,3,43.4,60,10,6
1970778401,3,3.4,1,1,9
1970782301,5,43.0,10,2,2
1970782301,5,51.0,50,7,2
1970782301,5,35.0,1,1,9
1970782301,1,44.0,10,2,2
1970782301,1,54.0,1,1,2
1970782301,2,42.0,10,2,2
1970782301,2,53.0,63,8,2
1970782301,2,7.0,1,1,9
1970811001,5,20.0,33,6,4
1970811001,5,40.0,33,6,10
1970811001,5,45.0,1,1,10
1970811001,5,15.0,1,1,4
1971598901,2,5.1,33,6,9
1970820501,7,5.0,50,7,7
1970820501,7,10.0,1,1,7
1970920101,4,19.6,33,6,6
1970920101,4,3.0,1,1,6
1970920101,4,3.0,1,1,9
1970920101,4,5.2,63,8,9
1970920101,4,3.0,1,1,9
1970920101,4,9.3,1,1,4
1970920101,4,3.0,1,1,4
1970920101,4,1.1,1,1,9
1971598901,2,12.8,33,6,9
1970920101,5,10.1,1,1,4
1970920101,6,11.0,33,6,7
1970920101,6,11.6,1,1,7
1970920101,6,33.9,33,6,7
1970920101,6,41.9,63,8,7
1970920101,6,3.0,50,7,7
1970920101,6,20.3,33,6,7
1970920101,7,11.8,33,6,7
1970920101,7,9.9,33,6,7
1970920101,7,8.4,33,6,7
1970920101,7,0.0,33,6,9
1970920101,7,3.7,1,1,9
1970920101,2,28.8,63,8,6
1970920101,2,1.5,50,7,9
1970920101,2,15.8,50,7,9
1970920101,2,11.5,51,8,9
1970920101,3,16.1,60,10,6
1970920101,3,6.4,33,6,6
1970920101,3,4.9,33,6,6
1970920101,3,3.0,1,1,4
1970920101,3,6.1,1,1,9
1970963501,6,13.2,63,8,6
1970963501,6,3.0,63,8,6
1970963501,6,3.0,60,10,9
1970963501,6,4.0,1,1,6
1970963501,6,16.9,1,1,6
1970963501,6,0.1,1,1,6
1971038701,2,30.5,10,2,7
1971038701,2,11.8,1,1,7
1971038701,2,14.8,63,8,7
1971038701,2,11.7,1,1,7
1971038701,3,33.1,10,2,7
1971038701,3,11.1,1,1,7
1971038701,4,17.4,10,2,7
1971038701,4,16.0,33,6,7
1971038701,4,15.6,10,2,7
1971038701,4,11.3,1,1,7
1971038701,5,13.8,10,2,7
1971038701,5,11.7,10,2,7
1971038701,5,23.9,33,6,7
1971038701,5,20.4,10,2,7
1971038701,5,22.0,42,5,7
1971038701,5,22.9,42,5,7
1971038701,5,6.2,33,6,7
1971038701,5,25.5,41,5,7
1971038701,5,6.2,41,5,7
1971038701,5,18.9,1,1,7
1971038701,5,7.6,50,7,7
1971038701,6,37.7,44,5,7
1971038701,6,30.2,44,5,7
1971038701,6,9.9,42,5,7
1971038701,6,13.4,42,5,7
1971038701,7,2.0,63,8,7
1971038701,7,20.9,63,8,7
1971038701,7,10.6,50,7,7
1971038701,7,8.9,63,8,7
1971038701,7,8.7,63,8,7
1971038701,7,12.9,1,1,7
1971038701,1,31.4,10,2,7
1971038701,1,24.5,41,5,7
1971038701,1,18.7,1,1,7
1971038701,1,7.8,33,6,7
1971038701,1,4.3,1,1,7
1971042401,6,3.2,51,8,9
1971042401,6,2.5,1,1,9
1971042401,6,15.2,63,8,7
1971042401,6,10.3,1,1,7
1971042401,7,3.3,50,7,7
1971042401,7,45.2,33,6,7
1971042401,7,18.3,50,7,7
1971042401,7,12.7,44,5,7
1971042401,7,8.0,44,5,7
1971042401,7,46.1,33,6,7
1971042401,7,10.9,1,1,7
1971042401,7,10.3,33,6,7
1971042401,7,24.3,51,8,9
1971042401,7,8.5,1,1,7
1971042401,1,10.5,50,7,7
1971042401,1,12.3,10,2,7
1971042401,1,2.0,51,8,7
1971042401,1,19.0,1,1,7
1971042401,2,19.5,10,2,7
1971042401,2,26.9,1,1,7
1971042401,3,38.6,10,2,7
1971042401,3,18.1,50,7,7
1971042401,3,16.1,1,1,7
1971042401,4,11.8,50,7,7
1971042401,4,29.5,10,2,7
1971042401,4,87.1,63,8,7
1971042401,4,72.5,1,1,7
1971042401,5,25.0,10,2,7
1971042401,5,16.4,10,2,9
1971844801,3,23.1,13,3,10
1971042401,5,25.1,51,8,7
1971042401,5,9.1,33,6,7
1971042401,5,4.7,50,7,7
1971042401,5,10.7,1,1,7
1971054801,6,60.0,11,3,6
1971054801,6,17.0,11,3,4
1971054801,1,60.0,33,6,4
1971054801,1,60.0,50,7,4
1971054801,1,60.0,33,6,4
1971054801,1,60.0,11,3,4
1971084601,6,8.3,10,2,6
1971084601,6,86.5,63,8,6
1971084601,7,6.9,42,5,7
1971084601,7,13.1,33,6,7
1971084601,7,0.8,33,6,9
1971084601,7,7.1,1,1,7
1971084601,1,404.6,10,2,6
1971084601,1,61.9,60,10,6
1971084601,1,3.1,1,1,9
1971084601,2,66.9,60,10,6
1971084601,2,5.0,10,2,9
1971084601,2,9.0,51,8,9
1971084601,2,0.9,51,8,9
1971084601,3,59.3,33,6,6
1971084601,3,5.7,33,6,9
1971084601,3,7.4,33,6,9
1971084601,3,4.5,60,10,6
1971084601,3,4.0,1,1,9
1971084601,3,4.8,63,8,9
1971084601,3,12.0,51,8,9
1971084601,3,3.0,51,8,9
1971084601,3,15.8,42,5,7
1971084601,3,7.0,42,5,7
1971084601,4,57.5,60,10,6
1971084601,4,3.4,10,2,9
1971084601,5,26.6,33,6,6
1971084601,5,21.0,33,6,6
1971084601,5,2.6,60,10,6
1971084601,5,11.2,33,6,9
1971084601,5,10.2,33,6,9
1971084601,5,15.1,33,6,6
1971084601,5,15.0,60,10,6
1971084601,5,3.9,1,1,9
1971084601,5,12.4,42,5,7
1971084601,5,7.7,42,5,7
1971084601,5,4.2,33,6,9
1971084601,5,6.2,33,6,9
1971084601,5,16.8,51,8,9
1971084601,5,13.4,51,8,9
1971116501,2,2.9,60,10,6
1971116501,2,11.2,10,2,6
1971116501,2,6.3,51,8,9
1971116501,2,4.0,10,2,9
1971116501,2,10.0,60,10,6
1971116501,2,25.0,1,1,6
1971116501,3,4.1,10,2,6
1971116501,3,6.5,33,6,9
1971116501,3,4.7,33,6,9
1971116501,3,8.4,10,2,9
1971116501,3,27.1,33,6,9
1971116501,3,35.0,1,1,6
1971133201,6,20.4,50,7,7
1971133201,6,9.2,13,3,7
1971133201,6,11.4,13,3,7
1971133201,6,6.9,11,3,7
1971133201,6,21.3,1,1,7
1971133201,6,12.2,10,2,7
1971133201,6,14.8,10,2,7
1971133201,6,7.6,10,2,7
1971133201,6,6.0,10,2,7
1971133201,6,8.0,10,2,7
1971133201,6,9.1,10,2,7
1971133201,6,13.1,10,2,7
1971133201,6,6.3,10,2,7
1971133201,6,3.4,10,2,7
1971133201,6,3.2,10,2,7
1971133201,6,10.3,10,2,7
1971133201,6,8.9,10,2,7
1971133201,6,12.2,10,2,7
1971133201,6,7.7,10,2,7
1971133201,6,12.9,10,2,7
1971133201,6,27.1,10,2,7
1971133201,6,2.7,10,2,7
1971133201,6,9.2,11,3,7
1971133201,7,1.3,11,3,7
1971133201,7,10.7,11,3,7
1971133201,7,29.3,33,6,7
1971133201,7,9.2,33,6,7
1971133201,7,20.7,11,3,7
1971133201,7,7.9,11,3,7
1971133201,7,3.3,33,6,7
1971133201,7,2.3,51,8,7
1971133201,7,10.6,11,3,7
1971133201,7,29.3,33,6,7
1971133201,7,15.6,11,3,7
1971133201,7,4.4,11,3,7
1971133201,7,7.3,11,3,7
1971133201,7,5.4,11,3,7
1971133201,7,30.6,11,3,7
1971133201,7,19.7,11,3,7
1971133201,7,21.4,11,3,7
1971133201,7,11.8,11,3,7
1971133201,7,5.4,11,3,7
1971133201,7,5.2,11,3,7
1971133201,7,13.4,11,3,7
1971133201,7,0.9,11,3,7
1971133201,7,1.8,11,3,7
1971133201,7,16.5,11,3,7
1971133201,7,12.6,11,3,7
1971133201,7,29.8,11,3,7
1971133201,7,6.4,11,3,7
1971133201,7,11.4,11,3,7
1971133201,7,6.8,1,1,7
1971133201,1,42.0,33,6,7
1971133201,1,89.3,10,2,7
1971133201,1,6.5,10,2,7
1971133201,1,6.9,11,3,7
1971133201,1,59.3,11,3,7
1971133201,1,4.8,11,3,7
1971133201,1,20.2,11,3,7
1971133201,1,15.4,10,2,7
1971133201,1,24.8,11,3,7
1971133201,1,20.5,11,3,7
1971133201,1,7.4,11,3,7
1971133201,1,10.3,11,3,7
1971133201,1,6.2,11,3,7
1971133201,1,10.6,11,3,7
1971133201,1,24.6,11,3,7
1971133201,1,7.4,10,2,7
1971133201,1,10.7,10,2,7
1971133201,1,4.6,11,3,7
1971133201,1,13.2,11,3,7
1971133201,1,14.9,11,3,7
1971133201,1,15.8,11,3,7
1971133201,1,18.8,11,3,7
1971133201,1,1.6,11,3,7
1971133201,1,7.5,11,3,7
1971133201,2,18.5,10,2,7
1971133201,2,8.7,33,6,7
1971133201,2,7.5,33,6,7
1971133201,2,15.2,10,2,7
1971133201,2,11.5,10,2,7
1971133201,2,8.5,10,2,7
1971133201,2,9.1,10,2,7
1971133201,2,6.2,10,2,7
1971133201,2,7.5,10,2,7
1971133201,2,11.2,14,3,7
1971133201,2,10.7,11,3,7
1971133201,2,9.8,10,2,7
1971133201,2,11.8,10,2,7
1971133201,2,11.4,10,2,7
1971133201,2,0.3,11,3,7
1971133201,3,10.5,10,2,7
1971133201,3,10.8,10,2,7
1971133201,3,10.6,10,2,7
1971133201,3,10.3,10,2,7
1971133201,3,7.0,10,2,7
1971133201,3,7.7,10,2,7
1971133201,3,15.5,10,2,7
1971133201,3,13.0,10,2,7
1971133201,3,10.0,10,2,7
1971133201,3,11.6,10,2,7
1971133201,3,14.2,10,2,7
1971133201,3,12.6,10,2,7
1971133201,3,8.3,10,2,7
1971133201,3,7.3,10,2,7
1971133201,3,8.2,10,2,7
1971133201,3,12.9,10,2,7
1971133201,3,7.5,10,2,7
1971133201,3,6.2,10,2,7
1971133201,3,13.6,10,2,7
1971133201,3,3.3,11,3,7
1971133201,3,27.1,11,3,7
1971133201,3,54.2,11,3,7
1971133201,3,15.8,11,3,7
1971133201,4,11.0,10,2,7
1971133201,4,4.8,10,2,7
1971133201,4,7.2,10,2,7
1971133201,4,7.5,10,2,7
1971133201,4,2.1,33,6,7
1971133201,4,10.4,33,6,7
1971133201,4,4.1,33,6,7
1971133201,4,10.4,10,2,7
1971133201,4,7.2,10,2,7
1971133201,4,16.0,10,2,7
1971133201,4,26.2,10,2,7
1971133201,4,22.2,33,6,7
1971133201,4,10.0,1,1,7
1971133201,5,11.6,10,2,7
1971133201,5,9.3,50,7,7
1971133201,5,2.8,10,2,7
1971133201,5,4.5,11,3,7
1971133201,5,3.5,10,2,7
1971133201,5,13.3,10,2,7
1971133201,5,21.3,10,2,7
1971133201,5,19.2,10,2,7
1971133201,5,2.0,11,3,7
1971133201,5,9.9,11,3,7
1971133201,5,37.4,1,1,7
1971133201,5,8.4,50,7,7
1971133201,5,39.7,33,6,7
1971164301,4,50.0,10,2,7
1971170601,6,17.1,33,6,7
1971170601,6,7.0,50,7,7
1971170601,6,17.3,1,1,7
1971170601,6,16.9,33,6,7
1971170601,6,13.7,1,1,7
1971170601,7,14.0,1,1,7
1971170601,1,34.5,33,6,7
1971170601,1,41.6,1,1,7
1971170601,1,5.8,1,1,7
1971170601,2,27.3,10,2,7
1971170601,2,12.7,11,3,7
1971170601,2,62.6,11,3,10
1971170601,2,9.8,33,6,7
1971170601,3,28.4,10,2,7
1971170601,3,36.6,1,1,7
1971170601,3,24.1,50,7,7
1971170601,3,81.7,63,8,7
1971170601,3,37.8,1,1,7
1971170601,4,28.9,10,2,7
1971170601,4,3.1,11,3,10
1971170601,4,14.5,11,3,7
1971170601,4,35.7,1,1,7
1971170601,4,5.2,33,6,7
1971170601,4,28.9,1,1,7
1971170601,4,23.9,63,8,7
1971170601,4,5.9,33,6,7
1971170601,5,16.9,10,2,7
1971170601,5,14.7,1,1,7
1971170601,5,33.2,1,1,7
1971170601,5,4.2,1,1,7
1971346501,5,10.4,1,1,7
1971346501,5,18.6,1,1,7
1971346501,6,8.5,1,1,8
1971346501,7,16.4,1,1,8
1971346501,7,32.0,1,1,7
1971346501,2,11.0,33,6,8
1971346501,2,5.8,1,1,8
1971347701,2,45.0,63,8,5
1971354501,4,40.0,1,1,7
1971376701,2,60.0,11,3,7
1971376701,2,60.0,11,3,7
1971376701,2,120.0,11,3,6
1971376701,2,175.0,11,3,6
1971376701,2,28.0,11,3,6
1971376701,2,10.0,11,3,9
1971376701,2,20.0,1,1,6
1971376701,2,66.0,1,1,7
1971376701,2,4.0,1,1,7
1971376701,3,6.1,1,1,7
1971376701,3,16.9,11,3,7
1971376701,3,43.0,11,3,7
1971376701,3,3.1,11,3,9
1971376701,3,65.4,1,1,7
1971376701,3,6.2,33,6,9
1971376701,3,12.3,1,1,9
1971376701,4,4.2,11,3,7
1971376701,4,14.3,11,3,9
1971376701,4,100.0,11,3,6
1971376701,4,200.0,11,3,6
1971376701,4,15.0,11,3,7
1971376701,4,11.0,50,7,7
1971376701,4,23.0,1,1,7
1971376701,5,3.0,33,6,7
1971376701,5,13.1,33,6,7
1971376701,5,25.9,33,6,7
1971376701,5,37.4,1,1,7
1971376701,5,215.8,13,3,7
1971376701,5,6.3,13,3,7
1971376701,6,80.1,1,1,7
1971376701,6,94.2,1,1,7
1971376701,6,8.0,1,1,7
1971376701,7,5.7,33,6,7
1971376701,7,5.6,1,1,7
1971376701,7,74.0,51,8,8
1971376701,7,66.9,51,8,8
1971376701,1,6.0,33,6,7
1971376701,1,17.9,11,3,7
1971376701,1,45.6,11,3,9
1971376701,1,5.7,50,7,9
1971376701,1,3.5,11,3,9
1971376701,1,19.0,60,10,6
1971376701,1,6.9,60,10,6
1971376701,1,6.4,63,8,9
1971376701,1,0.2,33,6,9
1971376701,1,4.0,33,6,9
1971376701,1,0.3,60,10,9
1971376701,1,7.0,11,3,6
1971376701,1,18.0,11,3,9
1971402801,1,24.4,33,6,9
1971402801,1,25.9,1,1,9
1971402801,1,31.2,51,8,9
1971402801,1,14.4,33,6,9
1971402801,1,7.0,1,1,9
1971402801,2,50.4,63,8,6
1971402801,2,12.2,50,7,9
1971402801,2,3.0,63,8,9
1971402801,2,60.4,60,10,9
1971402801,2,13.4,1,1,6
1971402801,3,23.0,63,8,6
1971402801,3,2.2,33,6,9
1971402801,3,43.0,60,10,9
1971402801,3,9.5,60,10,9
1971402801,3,10.5,60,10,6
1971402801,3,6.0,1,1,9
1971402801,3,3.8,1,1,9
1971402801,4,0.8,60,10,9
1971402801,4,22.0,63,8,6
1971402801,4,48.0,50,7,9
1971402801,4,120.0,1,1,6
1971402801,5,17.4,33,6,9
1971402801,5,3.3,44,5,9
1971402801,5,5.0,44,5,9
1971402801,5,102.0,50,7,9
1971402801,5,35.8,1,1,9
1971402801,6,5.8,33,6,9
1971402801,6,3.0,33,6,9
1971402801,6,3.0,33,6,9
1971402801,6,27.7,33,6,9
1971402801,6,16.3,50,7,9
1971402801,6,28.7,63,8,9
1971402801,6,5.8,1,1,9
1971402801,7,12.3,33,6,9
1971402801,7,37.2,33,6,9
1971402801,7,7.4,1,1,9
1971475101,6,45.3,50,7,6
