"UserID","SPSS_Regio5","RESP_GEM_GROOTTE","BAS_huishoudgrootte","GenderID","Age","BAS_werkzaamheid_resp","BAS_bruto_jaarinkomen","afg_kinderen_huishouden","AFG_sk2015","BAS_voltooide_opleiding8_resp","SPSS_Lifestage"
5782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5787,5,4,5,1,56,1,5,2,1,6,6
5788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5789,2,6,1,2,27,2,2,0,2,7,1
5790,2,4,5,1,48,2,4,3,1,6,5
8408,2,4,5,1,48,2,4,3,1,6,5
5791,2,4,2,2,26,2,5,0,2,4,3
5792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5794,2,2,2,1,66,7,8,0,5,3,4
9055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5796,1,5,2,1,66,7,4,0,5,3,4
5797,2,4,2,2,24,3,8,0,3,8,3
5798,2,4,4,2,42,2,8,2,2,3,6
5799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5801,4,4,4,2,26,5,3,0,1,7,7
5802,2,5,1,1,70,7,3,0,5,NA,2
9056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5804,4,5,1,2,67,7,3,0,5,2,2
5805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5806,1,7,1,1,71,7,2,0,2,4,2
5807,3,5,2,1,69,7,4,0,2,6,4
5808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5809,2,5,1,2,36,2,3,0,2,6,1
5810,5,4,1,1,30,3,4,0,2,7,1
5811,3,5,2,2,49,2,1,1,4,2,9
5812,5,4,2,2,56,4,5,0,3,7,4
5813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9328,2,4,4,2,47,1,3,2,4,4,6
8412,2,4,4,2,47,1,3,2,4,4,6
5814,2,4,4,2,34,9,8,2,1,4,5
5815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9643,2,6,2,1,72,7,8,0,5,3,4
5816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5817,5,3,5,1,21,8,6,0,3,5,7
5818,5,3,2,1,51,4,2,0,5,2,4
8413,2,4,2,2,48,4,5,0,2,4,4
5819,5,5,1,2,68,7,2,0,5,2,2
5820,1,6,2,2,70,7,8,0,4,4,9
5821,4,4,3,2,34,9,4,1,1,7,5
8414,4,4,3,2,34,9,4,1,1,7,5
5822,2,4,5,1,41,2,5,3,2,6,8
5823,5,6,2,2,50,1,8,0,1,6,4
5824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5825,5,6,2,2,58,2,8,0,2,4,4
5826,5,4,2,2,50,2,4,0,5,2,4
5827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8416,4,6,3,2,34,2,2,2,2,7,8
5828,4,6,3,2,34,2,2,2,2,7,8
5829,4,5,1,2,68,7,1,0,5,2,2
9057,2,5,1,2,51,2,8,0,4,2,2
8417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8418,4,6,4,2,35,9,2,2,4,NA,6
5830,4,6,4,2,35,9,2,2,4,NA,6
9058,4,6,4,2,35,9,2,2,4,NA,6
5831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5832,5,4,1,1,48,2,5,0,2,5,2
8420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5833,3,4,2,1,78,7,4,0,2,6,4
5834,2,5,1,1,39,2,2,0,2,7,1
8421,4,5,5,2,40,2,5,3,2,4,6
5835,4,5,5,2,40,2,5,3,2,4,6
9329,4,5,5,2,40,2,5,3,2,4,6
5836,4,4,4,2,45,3,7,2,2,8,6
8422,4,4,4,2,45,3,7,2,2,8,6
5837,5,4,2,2,41,2,2,1,3,4,8
5838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5839,2,5,3,1,29,2,5,1,2,2,8
8423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5841,1,5,1,2,43,1,8,0,1,6,1
5842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5845,2,5,4,1,48,3,5,2,2,4,6
9060,2,5,4,1,48,3,5,2,2,4,6
5846,2,6,1,2,65,2,5,0,2,5,2
5847,4,6,4,1,43,2,7,2,3,4,8
5848,5,5,1,2,51,2,3,0,2,5,2
5849,4,4,1,1,72,7,2,0,5,2,2
5850,4,4,4,2,19,8,5,0,2,5,7
5851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5852,2,5,5,2,46,2,5,3,1,8,6
5853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5856,4,4,1,1,70,7,4,0,2,6,2
5857,4,4,1,2,48,4,1,0,3,6,2
9537,2,4,4,2,55,2,7,0,4,4,7
5858,2,4,4,2,55,2,7,0,4,4,7
5859,5,3,3,1,63,1,6,0,1,6,9
5860,5,5,2,1,67,7,5,0,2,6,4
5861,2,4,1,1,44,2,3,0,2,4,1
5862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5863,5,6,1,2,26,2,3,0,2,7,1
8427,1,8,3,2,40,4,5,1,1,5,6
8428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5864,5,6,3,2,52,2,2,2,2,4,8
8429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8430,1,8,2,1,46,2,4,0,2,4,3
8431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5866,4,6,2,1,60,2,5,0,2,5,9
9062,5,4,4,1,51,2,8,2,5,7,6
5867,5,4,4,1,51,2,8,2,5,7,6
9538,2,3,5,1,56,2,4,1,2,7,6
5868,2,3,5,1,56,2,4,1,2,7,6
9331,4,6,4,1,44,2,5,2,1,6,8
5869,4,6,4,1,44,2,5,2,1,6,8
9063,4,6,4,1,44,2,5,2,1,6,8
8432,4,6,4,1,44,2,5,2,1,6,8
5870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5873,4,6,1,1,57,5,1,0,5,2,2
5874,3,6,1,2,39,2,2,0,2,6,1
5875,1,8,1,2,61,4,3,0,4,4,2
5876,4,5,4,2,45,5,5,2,2,2,8
9064,4,5,4,2,45,5,5,2,2,2,8
8434,4,5,4,2,45,5,5,2,2,2,8
5877,1,8,2,1,70,7,2,0,5,NA,4
8435,5,5,2,2,30,2,7,0,1,8,3
5878,5,5,2,2,30,2,7,0,1,8,3
9065,2,6,5,2,37,4,5,3,2,7,6
8436,2,6,5,2,37,4,5,3,2,7,6
5879,2,3,3,1,50,2,4,1,2,6,6
8437,2,3,3,1,50,2,4,1,2,6,6
5880,2,4,3,2,49,9,8,0,2,4,7
9332,3,4,5,2,37,9,2,3,3,5,6
5881,3,4,5,2,37,9,2,3,3,5,6
8438,3,4,5,2,37,9,2,3,3,5,6
9066,3,4,5,2,37,9,2,3,3,5,6
5882,2,5,2,1,74,7,4,0,5,2,4
5883,2,5,1,2,74,7,2,0,1,8,2
8439,5,5,5,1,42,2,5,3,1,6,6
9333,5,5,5,1,42,2,5,3,1,6,6
5884,5,5,5,1,42,2,5,3,1,6,6
8440,2,5,4,2,36,2,6,2,1,7,5
5885,1,9,1,2,38,2,1,0,3,3,1
5886,2,5,1,2,42,4,1,0,3,6,1
8441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8442,2,3,3,2,30,2,4,1,2,4,6
8443,3,4,2,2,35,3,4,0,2,6,3
5888,1,5,1,2,35,2,5,0,1,7,1
5889,2,5,3,2,46,2,5,1,2,3,6
5890,4,5,2,1,80,7,5,0,2,6,4
8444,4,5,2,1,80,7,5,0,2,6,4
8445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5891,4,4,1,1,66,7,2,0,1,7,2
5892,2,6,1,2,68,7,4,0,3,5,2
5893,3,5,1,2,31,2,2,0,2,7,1
5894,5,6,2,1,39,2,7,0,1,7,3
8447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5895,3,3,4,1,62,4,7,0,3,3,7
5896,5,5,1,1,43,4,1,0,4,4,1
8448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5898,2,3,2,1,66,1,7,0,1,4,3
5899,2,4,2,1,58,2,6,0,3,3,4
8449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5900,3,5,2,1,60,7,4,0,3,5,4
5901,5,4,2,2,46,2,4,0,1,4,9
8450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8451,2,6,4,1,52,5,4,0,3,5,7
5902,2,6,4,1,52,5,4,0,3,5,7
5903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9067,1,8,4,1,48,2,5,2,5,2,6
5904,1,8,4,1,48,2,5,2,5,2,6
8452,1,8,4,1,48,2,5,2,5,2,6
5905,5,4,2,2,65,2,8,0,4,4,4
8453,5,4,2,2,65,2,8,0,4,4,4
5906,2,5,2,1,54,2,3,0,3,4,4
5907,5,5,1,2,63,6,2,0,5,3,2
5908,3,3,3,2,49,2,8,1,2,4,9
8454,3,3,3,2,33,5,1,2,4,4,8
8455,5,5,2,2,31,2,6,0,3,4,3
5909,5,5,2,2,31,2,6,0,3,4,3
5910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5911,4,6,1,2,43,4,2,0,4,3,1
5912,2,5,1,2,62,5,2,0,5,3,2
5913,1,5,1,2,69,7,5,0,1,8,2
5914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5915,2,6,3,2,52,9,3,0,4,4,7
8456,2,6,3,2,52,9,3,0,4,4,7
5916,4,4,1,2,38,6,1,0,5,2,1
5917,4,6,3,1,45,2,5,2,2,7,8
5918,4,4,2,2,66,7,4,0,2,6,4
5919,5,4,2,1,76,1,3,0,1,7,4
8457,5,4,2,1,76,1,3,0,1,7,4
9068,1,5,3,2,43,2,3,1,3,5,6
5920,1,5,3,2,43,2,3,1,3,5,6
8458,1,5,3,2,43,2,3,1,3,5,6
5921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5922,5,5,2,1,34,4,8,0,1,6,3
8460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5923,2,3,1,2,61,2,2,0,5,2,2
5924,1,9,1,1,78,7,2,0,1,8,2
5925,1,7,2,1,60,7,4,0,5,3,4
8461,1,7,2,1,60,7,4,0,5,3,4
8462,3,3,3,2,49,9,8,1,4,4,6
5926,1,5,2,2,61,9,3,0,5,3,9
5927,2,3,3,2,47,2,8,1,3,3,6
5928,4,6,1,2,32,2,5,0,1,8,1
5929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5932,1,7,1,1,60,4,2,0,5,3,2
5933,5,6,1,2,71,7,2,0,3,5,2
5934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5935,2,6,2,2,34,5,1,1,5,2,8
5936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8463,4,6,2,1,43,3,7,0,2,NA,3
5938,2,5,2,1,74,7,3,0,4,4,4
5939,5,6,2,2,36,1,5,0,1,6,3
5940,2,6,2,2,70,7,2,0,4,4,4
5941,4,4,4,1,42,2,5,2,2,7,5
8464,4,4,4,1,42,2,5,2,2,7,5
8465,5,6,3,2,46,4,8,1,1,7,6
5942,5,6,3,2,46,4,8,1,1,7,6
5943,2,6,2,1,57,2,6,0,3,4,4
5944,4,6,2,2,74,9,8,0,1,5,4
8466,4,6,2,2,74,9,8,0,1,5,4
5945,2,6,1,2,51,2,5,0,2,5,2
5946,3,6,2,1,64,4,5,0,3,3,4
8467,3,6,2,1,64,4,5,0,3,3,4
5947,5,4,5,1,23,2,7,1,4,NA,6
5948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5950,2,4,1,1,70,7,2,0,5,2,2
8470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5953,2,6,1,2,70,7,8,0,5,3,2
5954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5955,3,5,2,2,59,2,5,0,2,3,4
9644,3,5,4,2,38,2,2,2,1,6,5
5956,4,4,1,2,58,9,2,0,5,NA,2
8472,5,6,2,1,54,2,5,0,2,5,4
5957,5,5,3,2,49,2,4,1,4,3,6
5958,2,3,1,2,69,9,1,0,5,2,2
8473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5960,4,5,2,1,81,7,3,0,5,2,4
5961,4,5,1,2,63,2,2,0,3,4,2
5962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5963,5,6,1,1,55,7,2,0,2,6,2
5964,4,4,2,1,50,2,3,0,3,3,4
5965,5,5,3,1,54,5,7,1,3,7,6
5966,1,8,1,1,67,7,2,0,4,4,2
5967,4,6,2,2,53,2,2,0,2,4,9
5968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8474,2,5,3,1,25,4,2,1,5,3,9
8475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5971,2,4,2,2,51,2,8,0,4,6,4
8477,2,4,2,2,51,2,8,0,4,6,4
5972,5,4,2,2,35,2,2,1,2,4,8
5973,2,6,2,1,71,7,4,0,2,6,4
5974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5975,2,4,1,2,72,7,8,0,5,3,2
5976,1,9,2,2,44,2,1,1,3,4,8
8480,1,9,2,2,44,2,1,1,3,4,8
5977,4,4,5,1,46,2,4,3,4,2,6
8481,4,4,5,1,46,2,4,3,4,2,6
5978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5982,1,8,4,1,42,2,8,2,1,7,6
5983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5984,5,5,2,1,47,2,5,0,3,4,4
5985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5986,4,6,2,1,39,2,2,0,1,8,3
8485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8486,4,6,3,2,50,5,8,1,4,4,8
9336,4,6,3,2,50,5,8,1,4,4,8
5988,4,3,5,2,25,8,8,0,5,5,7
5989,1,8,5,1,28,8,8,1,4,NA,6
5990,2,3,2,2,40,2,3,1,2,5,8
8487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5992,4,6,1,1,29,2,3,0,2,7,1
5993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9071,2,4,5,2,43,2,4,3,2,4,5
8491,2,4,5,2,43,2,4,3,2,4,5
5994,2,4,5,2,43,2,4,3,2,4,5
5995,5,4,1,1,52,2,4,0,2,3,2
9483,4,5,4,1,57,2,3,0,2,4,7
5996,4,5,4,1,57,2,3,0,2,4,7
5997,4,6,4,1,49,2,4,2,2,4,6
8492,3,6,2,2,63,3,7,0,2,6,4
9645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5999,4,4,3,1,50,2,4,1,2,4,6
8493,2,4,4,2,50,9,5,1,5,4,8
8494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6001,2,6,2,2,38,2,4,0,1,8,3
6002,2,5,1,2,60,9,8,0,3,7,2
6003,4,6,2,2,42,2,5,0,2,7,3
6004,1,3,1,1,73,7,4,0,5,1,2
6005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6006,4,4,4,1,18,8,8,0,4,3,7
8495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6007,4,6,2,1,71,7,2,0,5,2,4
6008,3,5,2,2,47,2,8,0,2,NA,4
6009,5,4,1,1,42,6,1,0,4,4,1
6010,2,6,1,2,29,2,1,0,1,8,1
6011,2,6,2,1,39,2,6,0,2,7,3
6012,3,5,1,2,62,4,1,0,4,4,2
8496,2,5,4,2,47,9,4,0,4,3,7
6013,2,5,2,1,51,2,3,0,4,2,4
6014,4,4,3,2,41,3,5,1,2,4,6
8497,4,4,3,2,41,3,5,1,2,4,6
6015,5,6,1,2,76,7,2,0,3,5,2
6016,2,2,2,1,76,1,7,0,1,8,4
6017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8498,4,4,5,2,43,9,4,3,2,5,6
6018,5,4,1,2,56,4,1,0,4,4,2
6019,4,3,1,2,39,2,8,0,2,6,1
6020,5,3,5,1,35,1,6,3,1,6,5
6021,5,4,2,1,63,2,5,0,2,3,4
8499,5,4,2,1,63,2,5,0,2,3,4
6022,2,6,2,2,63,7,3,0,5,3,4
8500,2,6,2,2,63,7,3,0,5,3,4
6023,2,5,1,2,71,7,4,0,4,4,2
6024,2,3,3,1,46,2,3,1,4,2,6
6025,1,5,1,1,75,7,5,0,2,6,2
6026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9072,2,4,4,2,51,2,5,0,3,5,7
6027,2,4,4,2,51,2,5,0,3,5,7
8501,2,4,4,2,51,2,5,0,3,5,7
6028,4,6,5,1,46,2,2,1,3,1,5
6029,2,4,2,2,42,4,3,1,3,5,8
6030,4,5,2,2,67,7,2,0,4,3,4
8502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8503,2,5,2,1,45,2,5,0,4,1,3
6032,5,4,2,1,82,7,2,0,5,3,4
6033,1,4,2,2,64,2,8,0,3,4,4
6034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6037,2,4,1,2,61,1,5,0,1,8,2
6038,4,6,1,1,60,6,1,0,3,6,2
8504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6040,2,4,4,1,47,9,5,2,2,3,6
9073,2,4,4,1,47,9,5,2,2,3,6
6041,5,5,1,1,29,2,5,0,1,8,1
8505,2,5,4,1,36,2,5,2,1,NA,5
6042,2,5,4,1,36,2,5,2,1,NA,5
6043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6044,5,3,1,2,32,2,2,0,2,7,1
6045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6046,5,4,2,1,67,2,4,0,3,4,4
6047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8506,2,5,3,2,45,1,2,1,1,4,6
9075,2,5,3,2,45,1,2,1,1,4,6
6048,2,5,3,2,45,1,2,1,1,4,6
6049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8508,1,6,4,1,37,2,5,2,2,5,5
6051,1,6,4,1,37,2,5,2,2,5,5
8509,5,4,3,2,43,9,8,1,3,4,6
6052,2,6,2,1,49,1,7,0,1,5,4
6053,3,5,2,2,66,9,5,0,5,2,4
8510,3,5,2,2,66,9,5,0,5,2,4
9076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6054,5,4,3,2,38,1,8,1,1,7,8
6055,4,4,3,2,47,2,4,1,3,6,6
8512,4,4,3,2,47,2,4,1,3,6,6
8513,5,6,3,2,50,2,4,1,2,4,6
6056,1,5,1,2,74,7,3,0,2,6,2
6057,2,5,3,2,53,2,2,1,2,5,8
8514,2,6,3,2,41,2,8,1,2,7,6
6058,5,4,4,2,38,1,2,2,3,NA,6
6059,2,5,1,2,30,8,1,0,3,6,1
8515,3,4,6,2,46,1,5,4,1,4,6
6060,3,4,6,2,46,1,5,4,1,4,6
9338,3,4,6,2,46,1,5,4,1,4,6
6061,2,5,1,2,67,1,1,0,1,6,2
8516,2,5,4,2,37,2,5,2,3,4,6
6062,5,6,2,1,76,7,2,0,4,4,4
8517,1,4,5,2,49,9,2,0,3,5,7
8518,2,6,3,2,41,2,6,1,1,5,6
6063,2,6,3,2,41,2,6,1,1,5,6
8519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8520,3,4,5,2,43,2,4,2,4,4,6
9339,3,4,5,2,43,2,4,2,4,4,6
6065,3,4,5,2,43,2,4,2,4,4,6
9077,3,4,5,2,43,2,4,2,4,4,6
6066,2,4,4,1,54,2,6,2,2,6,6
6067,3,4,5,1,41,3,5,3,1,7,6
8521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6068,1,9,1,2,71,7,4,0,4,4,2
6069,2,6,1,2,73,7,3,0,2,6,2
6070,4,6,1,2,44,4,2,0,4,4,1
9540,2,4,5,2,45,2,3,0,1,3,8
9485,2,4,5,2,45,2,3,0,1,3,8
8522,2,4,5,2,45,2,3,0,1,3,8
6071,3,6,1,1,92,7,8,0,5,3,2
6072,1,4,4,1,42,2,7,2,1,8,6
8523,1,4,4,1,42,2,7,2,1,8,6
8524,2,5,5,2,44,2,5,3,4,4,6
9078,2,5,5,2,44,2,5,3,4,4,6
6073,4,5,3,1,57,4,4,1,2,4,6
6074,1,6,2,1,69,7,4,0,4,4,4
8525,1,6,2,1,69,7,4,0,4,4,4
6075,5,6,1,1,79,7,3,0,2,6,2
6076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6077,3,6,1,2,23,8,4,0,3,7,1
6078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6079,3,4,2,2,61,9,3,0,3,3,4
6080,3,4,1,2,75,7,2,0,2,6,2
6081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6082,1,7,2,2,59,5,8,0,5,1,4
9079,1,7,2,2,59,5,8,0,5,1,4
6083,1,7,1,1,57,3,5,0,2,6,2
8526,4,5,2,2,68,7,1,0,5,2,4
6084,3,3,4,2,45,4,4,2,1,3,6
8527,1,8,3,2,57,5,8,0,3,5,8
6085,1,8,3,2,57,5,8,0,3,5,8
8528,5,5,3,2,51,4,8,0,3,4,7
9080,5,5,3,2,51,4,8,0,3,4,7
6086,2,5,1,1,51,3,5,0,1,8,2
6087,1,8,1,1,37,2,3,0,3,3,1
8529,2,5,5,2,39,2,6,3,3,6,6
6088,2,5,5,2,39,2,6,3,3,6,6
6089,2,6,1,2,45,2,2,0,1,8,2
6090,5,4,1,2,37,2,3,0,2,7,1
8530,5,4,2,2,59,5,8,0,3,4,4
6091,5,6,1,2,58,2,4,0,2,6,2
8531,3,5,5,2,44,2,5,2,2,7,6
6092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
